6,21.694954,39.141796,1541032264,31.5,257,15830242
14,21.672,39.15214,1541032263,27.1,160,37554620
32,21.679696,39.149532,1541032265,16.6,337,41711424
54,21.671692,39.174432,1541032264,20.9,159,50584396
27,21.671142,39.149608,1541032265,8.6,0,36352000
26,21.675228,39.146424,1541032266,0.0,332,33984796
43,21.681116,39.148928,1541032267,14.3,312,26884094
70,21.695718,39.1439,1541032268,26.3,249,32981094
14,21.67176,39.152196,1541032267,22.8,179,37554652
56,21.67259,39.147416,1541032267,21.8,252,42953776
12,21.66574,39.157568,1541032268,11.0,81,33827132
6,21.69486,39.141368,1541032269,33.5,252,15830287
67,21.695356,39.142932,1541032268,26.2,249,41150004
49,21.67089,39.147928,1541032270,25.9,159,31063486
32,21.679854,39.149464,1541032270,17.4,338,41711440
58,21.676082,39.150952,1541032268,27.1,341,44370968
27,21.671204,39.149664,1541032270,4.0,0,36352016
24,21.666402,39.14488,1541032271,0.0,158,0
54,21.67144,39.174532,1541032269,21.9,158,50584424
43,21.68117,39.148768,1541032272,11.0,267,26884114
70,21.69559,39.143556,1541032273,27.8,249,32981134
6,21.694726,39.140936,1541032274,34.3,249,15830334
14,21.671562,39.152088,1541032271,23.7,229,37554680
12,21.66566,39.157724,1541032273,13.1,130,33827152
67,21.695248,39.1426,1541032273,26.2,249,41150044
56,21.672502,39.147148,1541032272,21.4,250,42953800
58,21.676412,39.150836,1541032273,27.1,340,44371008
35,21.665894,39.143916,1541032273,0.0,252,26710630
54,21.671182,39.174636,1541032274,21.2,159,50584460
49,21.6706,39.148032,1541032275,23.4,159,31063520
43,21.68108,39.148648,1541032277,12.6,213,26884132
4,21.679106,39.144912,1541032274,0.0,334,40191820
34,21.67101,39.1494,1541032276,10.5,69,42118368
32,21.680122,39.149348,1541032275,20.2,339,41711464
27,21.671204,39.149664,1541032275,0.0,0,36352016
69,21.666662,39.144656,1541032277,0.0,0,36905000
70,21.695466,39.1432,1541032278,28.2,249,32981174
67,21.69513,39.142268,1541032278,26.6,249,41150084
12,21.665614,39.157768,1541032275,11.9,138,33827160
56,21.672408,39.146864,1541032277,23.4,250,42953836
59,21.700672,39.142912,1541032280,0.0,152,39048964
14,21.671508,39.151968,1541032273,24.6,252,37554696
54,21.670938,39.17474,1541032279,20.3,160,50584484
6,21.694588,39.140508,1541032279,33.4,249,15830381
34,21.671024,39.149468,1541032281,8.7,18,42118380
43,21.68094,39.148616,1541032281,15.6,178,26884148
58,21.67674,39.15072,1541032278,27.7,340,44371048
15,21.678822,39.144968,1541032280,0.0,333,33473430
24,21.666402,39.14488,1541032282,0.0,158,0
32,21.680322,39.149268,1541032280,20.9,338,41711484
12,21.66547,39.15794,1541032282,12.0,114,33827188
67,21.695028,39.141924,1541032283,26.8,255,41150124
54,21.670694,39.174824,1541032284,19.9,160,50584504
56,21.672306,39.146548,1541032282,24.6,250,42953876
49,21.670332,39.14814,1541032280,22.3,158,31063550
14,21.671264,39.15148,1541032283,15.8,196,37554760
70,21.69533,39.142844,1541032283,28.4,249,32981214
58,21.677074,39.150596,1541032283,27.8,340,44371088
6,21.694434,39.140104,1541032284,30.7,242,15830427
34,21.671012,39.149512,1541032283,5.4,0,42118388
32,21.680628,39.149144,1541032285,20.7,340,41711520
43,21.680814,39.148644,1541032284,18.0,161,26884162
12,21.665458,39.158056,1541032286,13.0,91,33827204
49,21.669942,39.148324,1541032288,18.9,146,31063598
56,21.672204,39.14624,1541032287,22.9,249,42953916
67,21.694946,39.14158,1541032288,26.6,256,41150164
58,21.677396,39.150472,1541032288,27.6,339,44371128
24,21.666402,39.14488,1541032288,0.0,158,0
118,21.614348,39.170888,1541032287,0.0,257,21275978
70,21.695198,39.142484,1541032288,28.5,250,32981254
113,21.690042,39.147316,1541032289,0.0,336,3170192
43,21.680578,39.148748,1541032289,22.1,156,26884192
34,21.67105,39.149596,1541032288,6.3,357,42118404
6,21.694268,39.139744,1541032289,28.5,246,15830468
32,21.680822,39.149068,1541032290,19.9,340,41711540
54,21.670454,39.174916,1541032289,20.5,160,50584524
12,21.665478,39.158228,1541032291,13.9,73,33827224
62,21.670288,39.148864,1541032292,6.6,339,21321506
67,21.694856,39.14124,1541032293,26.6,250,41150204
38,21.700716,39.142956,1541032293,4.7,169,44099604
49,21.66982,39.148548,1541032293,17.9,94,31063628
56,21.672102,39.145952,1541032292,22.4,250,42953956
59,21.700444,39.1431,1541032294,7.9,140,39049000
58,21.677722,39.15034,1541032293,27.9,339,44371168
70,21.695076,39.142128,1541032293,28.3,251,32981294
6,21.694124,39.139396,1541032294,27.3,249,15830508
43,21.680306,39.14886,1541032294,23.7,159,26884222
32,21.681074,39.148944,1541032295,14.9,320,41711564
54,21.670216,39.175012,1541032294,18.5,159,50584544
34,21.671078,39.149716,1541032294,17.8,58,42118428
12,21.665538,39.158424,1541032296,15.1,73,33827244
62,21.67036,39.148832,1541032297,7.7,331,21321516
38,21.700622,39.143012,1541032297,6.2,154,44099624
49,21.669868,39.148784,1541032298,19.3,69,31063654
56,21.672004,39.145664,1541032297,22.8,249,42953992
59,21.700362,39.143132,1541032297,13.0,166,39049012
67,21.694746,39.140904,1541032298,27.6,250,41150244
6,21.694002,39.139052,1541032299,26.6,249,15830547
70,21.694968,39.141764,1541032298,28.6,255,32981334
34,21.6712,39.149892,1541032299,0.0,54,42118456
14,21.671138,39.151492,1541032287,9.9,162,37554776
32,21.681132,39.148816,1541032300,13.0,273,41711580
58,21.678048,39.150216,1541032298,27.8,339,44371208
12,21.66561,39.158612,1541032301,14.5,66,33827264
62,21.670402,39.148776,1541032301,7.3,293,21321524
54,21.670004,39.175096,1541032299,18.2,160,50584564
38,21.700594,39.143024,1541032302,0.0,155,44099628
116,21.690592,39.146916,1541032302,0.0,253,13986281
43,21.680022,39.148968,1541032299,23.7,160,26884252
14,21.671102,39.151524,1541032293,0.0,147,37554780
49,21.669958,39.149032,1541032303,20.3,70,31063684
59,21.700264,39.143144,1541032300,11.3,174,39049024
70,21.694882,39.141404,1541032303,28.1,254,32981374
6,21.693892,39.138732,1541032304,24.9,247,15830582
32,21.681042,39.148676,1541032304,12.8,210,41711600
67,21.69469,39.140692,1541032301,25.7,249,41150268
54,21.669782,39.175176,1541032304,18.8,160,50584584
56,21.671904,39.14538,1541032302,22.8,249,42954032
58,21.67838,39.150088,1541032303,28.1,339,44371248
48,21.680566,39.149308,1541032303,0.0,334,3057408
62,21.670352,39.14862,1541032306,15.5,243,21321540
32,21.68098,39.148648,1541032307,13.2,195,41711608
12,21.66567,39.158796,1541032306,13.0,70,33827284
67,21.694562,39.140376,1541032306,25.4,246,41150308
51,21.674834,39.146584,1541032308,0.0,340,43908900
43,21.679732,39.149084,1541032304,24.7,159,26884284
56,21.671814,39.145124,1541032307,22.5,249,42954056
49,21.670032,39.149252,1541032308,15.3,68,31063708
70,21.694766,39.141044,1541032308,28.1,250,32981414
58,21.678718,39.149952,1541032308,28.6,339,44371288
6,21.693786,39.13834,1541032311,18.7,273,15830625
54,21.669556,39.175268,1541032309,19.5,159,50584604
62,21.670292,39.148428,1541032310,18.6,260,21321564
32,21.680844,39.148648,1541032311,14.3,167,41711624
43,21.679444,39.149192,1541032309,24.6,160,26884316
12,21.6657,39.158896,1541032311,0.0,73,33827296
7,21.666708,39.144508,1541032313,0.0,0,23500292
59,21.700178,39.14314,1541032305,5.4,182,39049036
61,21.670194,39.149028,1541032312,0.0,0,30380710
67,21.694408,39.140068,1541032311,25.8,242,41150348
56,21.67171,39.144856,1541032312,21.5,249,42954088
54,21.669328,39.175356,1541032314,19.2,159,50584624
58,21.679052,39.149816,1541032313,27.5,339,44371328
49,21.670166,39.149416,1541032314,12.0,21,31063732
70,21.694652,39.1407,1541032313,25.3,247,32981454
62,21.670356,39.148192,1541032315,19.7,316,21321594
6,21.693876,39.13818,1541032315,18.3,321,15830645
32,21.680652,39.148716,1541032316,17.7,158,41711644
43,21.67915,39.149304,1541032314,24.4,159,26884350
49,21.670276,39.14942,1541032318,8.9,349,31063746
67,21.694254,39.139732,1541032316,26.9,246,41150388
59,21.699984,39.143164,1541032316,15.8,167,39049072
56,21.671614,39.1446,1541032317,20.5,249,42954112
58,21.679362,39.149684,1541032318,26.6,338,44371368
70,21.694522,39.140356,1541032318,26.7,247,32981494
62,21.670586,39.14812,1541032320,20.8,7,21321624
6,21.693958,39.138136,1541032317,18.8,338,15830655
54,21.669092,39.175448,1541032319,19.5,160,50584644
32,21.680396,39.148832,1541032321,20.2,159,41711668
43,21.678866,39.149416,1541032319,23.7,159,26884380
59,21.69975,39.14324,1541032321,20.6,160,39049092
56,21.671546,39.144348,1541032322,18.9,251,42954132
58,21.679688,39.149556,1541032323,27.4,340,44371408
70,21.694372,39.140048,1541032323,25.9,242,32981532
49,21.670312,39.149408,1541032320,7.6,339,31063750
66,21.665922,39.144116,1541032324,0.0,229,33444614
62,21.670736,39.148264,1541032324,20.7,64,21321648
6,21.694182,39.138056,1541032322,19.2,342,15830680
67,21.694124,39.139408,1541032321,26.0,248,41150428
43,21.678614,39.14952,1541032324,19.3,159,26884410
12,21.665714,39.158992,1541032326,0.0,76,33827304
54,21.66886,39.17554,1541032324,19.8,159,50584664
14,21.671082,39.151576,1541032326,6.9,138,37554788
59,21.69948,39.143364,1541032327,18.0,161,39049128
49,21.670386,39.149368,1541032325,5.3,336,31063760
32,21.680196,39.14892,1541032326,21.9,159,41711688
57,21.665882,39.143896,1541032328,0.0,0,36368468
70,21.694226,39.139752,1541032328,25.0,246,32981566
56,21.671552,39.144104,1541032327,19.2,295,42954152
62,21.670812,39.148492,1541032329,18.5,70,21321674
6,21.69443,39.137972,1541032327,21.3,341,15830709
58,21.680014,39.149432,1541032328,27.1,340,44371448
43,21.678366,39.149612,1541032329,22.5,161,26884440
54,21.668632,39.17564,1541032329,18.6,158,50584684
67,21.694002,39.139096,1541032326,25.4,249,41150468
8,21.679326,39.1496,1541032330,0.0,289,33654936
45,21.670076,39.148796,1541032330,0.0,330,40297792
14,21.671016,39.151664,1541032330,12.7,110,37554804
49,21.670398,39.149364,1541032330,0.0,337,31063762
56,21.6717,39.143972,1541032331,19.6,334,42954168
70,21.694104,39.13944,1541032333,25.2,248,32981602
32,21.679878,39.149044,1541032331,21.7,160,41711732
33,21.66585,39.143812,1541032332,0.0,0,35074644
59,21.699236,39.143436,1541032332,22.1,162,39049156
14,21.671,39.151732,1541032332,13.9,92,37554812
62,21.67087,39.148688,1541032334,11.4,76,21321696
6,21.694684,39.137744,1541032334,19.9,284,15830748
58,21.680334,39.149312,1541032333,27.6,339,44371488
43,21.678084,39.149712,1541032334,23.5,159,26884472
20,21.671294,39.150044,1541032335,0.0,62,23641258
54,21.668428,39.175724,1541032334,16.7,159,50584704
67,21.693892,39.138784,1541032331,23.6,249,41150508
12,21.66575,39.159124,1541032335,8.2,73,33827320
32,21.679666,39.149128,1541032336,22.0,159,41711764
56,21.671928,39.143852,1541032336,20.9,327,42954188
70,21.69399,39.139108,1541032338,25.8,249,32981642
62,21.670882,39.148788,1541032338,8.6,84,21321706
14,21.671024,39.151888,1541032336,17.0,71,37554828
59,21.69895,39.143544,1541032337,22.3,156,39049196
6,21.694652,39.137532,1541032338,20.0,249,15830771
67,21.69377,39.13836,1541032339,17.1,266,41150556
54,21.66823,39.175804,1541032339,17.5,159,50584724
10,21.678958,39.15,1541032338,0.0,338,13292767
58,21.680664,39.149184,1541032338,27.4,340,44371528
43,21.6778,39.14982,1541032339,24.8,158,26884502
12,21.665788,39.159216,1541032339,9.3,66,33827336
32,21.679354,39.149248,1541032341,22.5,160,41711808
56,21.672004,39.143784,1541032338,21.0,319,42954196
6,21.694552,39.137256,1541032343,23.1,248,15830802
62,21.670894,39.14892,1541032343,10.4,81,21321720
59,21.698678,39.143664,1541032342,23.4,162,39049228
14,21.671098,39.152104,1541032341,18.3,67,37554848
58,21.680966,39.149072,1541032343,22.9,339,44371568
67,21.693864,39.13818,1541032344,16.5,319,41150576
12,21.665816,39.15926,1541032341,10.5,55,33827344
43,21.677502,39.149936,1541032344,26.5,160,26884538
70,21.693876,39.138796,1541032343,23.1,248,32981676
56,21.672208,39.143588,1541032343,21.7,318,42954228
54,21.668008,39.175896,1541032344,19.7,159,50584744
14,21.67116,39.152236,1541032344,18.7,58,37554860
32,21.679142,39.149328,1541032346,22.5,160,41711836
6,21.69444,39.136956,1541032348,24.7,249,15830835
43,21.677188,39.15006,1541032349,26.7,159,26884578
59,21.6984,39.143764,1541032347,21.5,160,39049268
58,21.681188,39.148992,1541032348,13.1,340,44371592
14,21.671318,39.152392,1541032349,15.4,24,37554880
67,21.693974,39.138124,1541032347,17.6,338,41150588
12,21.66584,39.159296,1541032346,0.0,49,33827348
70,21.693782,39.138524,1541032348,20.5,250,32981706
62,21.670902,39.149036,1541032348,7.8,85,21321732
56,21.67242,39.143396,1541032348,22.6,320,42954268
54,21.667764,39.175992,1541032349,20.6,160,50584764
117,21.690568,39.14692,1541032351,0.0,251,6167061
59,21.698174,39.143832,1541032352,16.7,163,39049296
67,21.694192,39.138052,1541032352,19.0,342,41150608
58,21.681258,39.148968,1541032353,0.0,340,44371600
70,21.693782,39.138236,1541032354,18.4,300,32981738
32,21.678834,39.149452,1541032351,22.2,159,41711876
14,21.67143,39.152404,1541032352,16.0,356,37554892
62,21.67091,39.149096,1541032351,7.8,77,21321738
6,21.694328,39.13662,1541032353,26.3,249,15830872
19,21.670464,39.1491,1541032355,0.0,0,45109992
14,21.671512,39.152384,1541032354,17.3,339,37554900
54,21.667534,39.17608,1541032354,17.1,160,50584784
59,21.697926,39.143912,1541032357,22.5,159,39049328
67,21.69443,39.137964,1541032357,18.6,342,41150628
32,21.678626,39.149536,1541032356,21.9,158,41711908
60,21.679286,39.149528,1541032358,0.0,269,36495360
43,21.676876,39.150192,1541032354,26.6,159,26884618
62,21.670948,39.149212,1541032355,11.5,69,21321752
70,21.693888,39.138148,1541032357,18.4,333,32981752
56,21.672564,39.143292,1541032351,22.9,328,42954292
6,21.694218,39.136368,1541032357,26.2,238,15830900
14,21.671742,39.15228,1541032359,21.3,339,37554920
59,21.697786,39.14398,1541032360,18.0,157,39049344
12,21.66589,39.159336,1541032360,7.1,27,33827360
42,21.703908,39.141528,1541032361,0.0,141,33761308
70,21.694124,39.138068,1541032362,20.4,342,32981782
32,21.678366,39.149648,1541032361,22.0,159,41711948
56,21.673092,39.143032,1541032361,22.9,339,42954372
67,21.694616,39.137852,1541032362,16.8,316,41150648
6,21.694014,39.13604,1541032363,23.0,250,15830941
62,21.671,39.14938,1541032360,15.7,68,21321770
43,21.676558,39.150316,1541032359,27.4,160,26884658
53,21.67023,39.148544,1541032364,5.7,325,27976902
54,21.667354,39.176132,1541032359,13.6,170,50584804
12,21.665998,39.159324,1541032365,11.1,341,33827380
37,21.671236,39.149476,1541032365,0.0,0,34799124
14,21.672008,39.152172,1541032364,23.5,340,37554960
67,21.69467,39.137644,1541032367,14.8,262,41150668
32,21.678104,39.149752,1541032366,22.2,160,41711984
70,21.694386,39.13798,1541032367,21.8,342,32981812
56,21.673368,39.14292,1541032366,23.4,339,42954412
62,21.67107,39.149596,1541032366,13.6,81,21321792
59,21.697542,39.144084,1541032366,15.2,140,39049372
54,21.667136,39.17616,1541032367,9.9,160,50584836
22,21.679188,39.149456,1541032368,0.0,249,37294240
6,21.693994,39.13592,1541032365,21.4,266,15830953
53,21.670264,39.148476,1541032368,9.3,287,27976910
12,21.666052,39.159296,1541032367,12.4,333,33827388
43,21.6759,39.150568,1541032369,27.7,160,26884738
14,21.672286,39.15206,1541032369,22.8,338,37554996
67,21.694652,39.137556,1541032369,18.2,253,41150676
59,21.697484,39.144352,1541032371,19.4,72,39049404
40,21.663924,39.17484,1541032371,0.0,0,20728880
54,21.667028,39.176204,1541032372,7.6,160,50584856
6,21.69403,39.135624,1541032372,13.9,286,15830984
70,21.694576,39.137888,1541032371,20.1,324,32981836
56,21.673646,39.142812,1541032371,23.3,340,42954452
32,21.677852,39.149848,1541032371,21.3,159,41712012
62,21.67122,39.149892,1541032373,6.4,67,21321830
53,21.670292,39.148316,1541032373,14.2,286,27976928
12,21.666216,39.15922,1541032372,16.8,335,33827408
59,21.697554,39.144632,1541032376,20.9,72,39049436
32,21.677596,39.149948,1541032376,21.2,160,41712044
16,21.665722,39.143928,1541032375,0.0,0,41084068
44,21.679278,39.149484,1541032375,0.0,236,17892944
14,21.672554,39.151952,1541032374,23.9,339,37555036
56,21.673918,39.142704,1541032376,22.8,340,42954492
67,21.694572,39.137316,1541032374,19.3,248,41150696
70,21.694674,39.137656,1541032376,20.2,265,32981866
4,21.679188,39.144824,1541032376,4.7,322,40191832
62,21.67129,39.149984,1541032376,12.0,68,21321842
6,21.694112,39.135496,1541032376,17.1,315,15831001
23,21.675642,39.146256,1541032377,0.0,316,36230060
49,21.670472,39.14936,1541032379,5.0,306,31063774
43,21.675578,39.150692,1541032374,26.2,159,26884778
54,21.666968,39.176224,1541032377,4.0,159,50584856
12,21.666432,39.15914,1541032377,18.1,340,33827428
53,21.670432,39.14816,1541032378,16.6,335,27976952
32,21.677344,39.150044,1541032381,20.9,159,41712072
67,21.69449,39.137072,1541032379,19.5,249,41150716
59,21.697518,39.14486,1541032380,21.3,117,39049464
36,21.671508,39.150372,1541032381,0.0,53,0
14,21.67283,39.15184,1541032379,23.6,339,37555076
70,21.694652,39.137552,1541032378,20.1,251,32981878
4,21.679248,39.144776,1541032381,9.7,323,40191836
62,21.67135,39.150112,1541032380,7.7,67,21321860
6,21.694332,39.135428,1541032381,19.6,6,15831027
2,21.68007,39.149556,1541032383,0.0,338,39638404
53,21.670654,39.148156,1541032383,19.5,25,27976982
49,21.670478,39.149292,1541032383,5.3,278,31063784
56,21.67417,39.1426,1541032381,20.7,338,42954520
54,21.666968,39.176224,1541032382,0.0,159,50584856
12,21.666634,39.159068,1541032382,19.6,339,33827448
67,21.694408,39.13682,1541032384,19.4,249,41150736
59,21.69733,39.14502,1541032384,22.4,151,39049496
14,21.673112,39.151732,1541032384,23.4,339,37555116
4,21.679362,39.144696,1541032386,12.8,322,40191856
62,21.671452,39.150308,1541032386,9.3,70,21321886
70,21.694552,39.137276,1541032383,22.2,248,32981908
6,21.69456,39.135592,1541032387,18.1,63,15831058
49,21.670468,39.14922,1541032387,6.1,257,31063792
32,21.677096,39.15014,1541032386,20.7,160,41712096
12,21.666866,39.158976,1541032387,19.3,339,33827468
53,21.67074,39.148272,1541032386,18.1,71,27976998
56,21.674428,39.1425,1541032386,21.7,339,42954552
59,21.697054,39.145196,1541032389,24.5,149,39049536
67,21.694332,39.136596,1541032389,19.0,252,41150756
29,21.678744,39.150048,1541032388,0.0,338,39320072
112,21.698478,39.146304,1541032390,0.0,198,3449112
4,21.679504,39.14458,1541032391,16.5,323,40191876
70,21.69445,39.13698,1541032388,23.9,250,32981938
62,21.671476,39.150392,1541032391,5.1,69,21321896
6,21.694592,39.135676,1541032389,17.3,74,15831068
14,21.673384,39.151624,1541032389,22.5,339,37555156
49,21.67045,39.149184,1541032390,4.4,245,31063796
32,21.676848,39.150236,1541032391,20.5,159,41712120
56,21.674686,39.142404,1541032391,22.2,342,42954588
53,21.670808,39.148504,1541032391,18.6,70,27977024
14,21.673648,39.151524,1541032394,21.3,338,37555192
12,21.667078,39.158892,1541032392,16.9,339,33827488
67,21.694226,39.136328,1541032395,16.4,230,41150780
59,21.696782,39.14538,1541032394,24.0,147,39049576
4,21.679606,39.144436,1541032395,17.7,290,40191892
15,21.678874,39.14512,1541032394,7.4,339,33473456
62,21.671484,39.150404,1541032396,0.0,64,21321898
32,21.676554,39.150352,1541032396,20.9,160,41712144
6,21.694644,39.135892,1541032394,16.6,71,15831091
53,21.670854,39.148704,1541032395,19.9,83,27977048
49,21.670414,39.14912,1541032395,6.6,242,31063806
12,21.667276,39.158816,1541032397,16.9,339,33827508
56,21.674948,39.142316,1541032396,20.6,339,42954624
59,21.69654,39.145524,1541032399,18.4,164,39049608
28,21.703724,39.141728,1541032399,0.0,154,41863588
67,21.694092,39.136212,1541032399,18.6,227,41150796
64,21.703124,39.142008,1541032398,0.0,152,41379508
15,21.678958,39.145096,1541032398,9.4,347,33473464
14,21.673816,39.151448,1541032399,6.2,338,37555212
4,21.679548,39.14422,1541032400,18.5,224,40191912
70,21.694354,39.136684,1541032393,22.0,250,32981968
49,21.67036,39.149012,1541032400,9.7,248,31063818
6,21.694746,39.136124,1541032400,15.2,44,15831117
32,21.676362,39.150432,1541032401,20.4,159,41712164
53,21.670878,39.14894,1541032400,14.8,80,27977074
12,21.66747,39.15874,1541032402,15.2,339,33827528
56,21.675138,39.142176,1541032401,15.2,306,42954644
59,21.696378,39.145512,1541032403,14.5,198,39049624
30,21.680086,39.149472,1541032403,0.0,341,40682424
70,21.694156,39.136272,1541032402,18.6,221,32982020
14,21.673828,39.151444,1541032404,0.0,338,37555212
67,21.694024,39.136012,1541032403,20.4,263,41150812
41,21.67967,39.149004,1541032404,0.0,157,33604512
15,21.679056,39.14506,1541032403,5.3,339,33473474
6,21.694902,39.136176,1541032404,16.8,356,15831136
43,21.673922,39.151332,1541032404,15.6,161,26884976
4,21.679326,39.144176,1541032405,19.7,167,40191932
49,21.670324,39.148892,1541032405,6.2,251,31063832
56,21.67511,39.142024,1541032406,13.1,221,42954664
53,21.67091,39.1491,1541032405,9.0,75,27977090
32,21.676074,39.150548,1541032406,21.1,159,41712192
70,21.69401,39.136076,1541032407,20.2,250,32982050
67,21.69402,39.135804,1541032407,18.7,270,41150828
15,21.679056,39.14506,1541032408,0.0,339,33473474
59,21.69624,39.145364,1541032408,17.5,246,39049644
12,21.667642,39.158672,1541032407,14.8,339,33827548
6,21.69499,39.136156,1541032406,18.2,342,15831146
43,21.673742,39.151404,1541032409,14.8,160,26884996
4,21.679078,39.144276,1541032410,22.2,158,40191960
59,21.696208,39.145268,1541032410,19.6,253,39049652
70,21.693994,39.135968,1541032409,20.5,266,32982062
67,21.69412,39.135536,1541032413,15.2,323,41150852
14,21.673872,39.151416,1541032412,8.0,318,37555216
32,21.675868,39.150628,1541032411,21.4,159,41712220
12,21.667818,39.158608,1541032412,15.8,339,33827568
6,21.695222,39.136068,1541032411,19.2,336,15831173
43,21.673534,39.15148,1541032414,19.2,159,26885022
53,21.670948,39.14922,1541032410,9.6,72,27977102
17,21.665832,39.143932,1541032415,0.0,0,27936700
106,21.689848,39.147176,1541032414,0.0,341,4091575
14,21.673918,39.151288,1541032416,16.5,276,37555232
56,21.674984,39.14202,1541032410,14.9,155,42954680
4,21.678804,39.144384,1541032415,23.0,160,40192000
59,21.696114,39.144992,1541032415,23.5,251,39049680
70,21.694052,39.135564,1541032417,20.4,301,32982108
12,21.668008,39.158532,1541032417,15.8,340,33827588
67,21.694312,39.135464,1541032417,20.8,359,41150872
6,21.695488,39.135964,1541032416,23.0,338,15831205
32,21.675558,39.150744,1541032416,21.0,160,41712260
53,21.67098,39.149316,1541032415,0.0,70,27977112
56,21.674874,39.142228,1541032417,12.9,123,42954708
31,21.679496,39.149764,1541032420,0.0,330,35090700
4,21.678528,39.144484,1541032420,23.0,161,40192040
43,21.67329,39.151576,1541032419,22.0,159,26885052
49,21.670296,39.148816,1541032410,6.3,250,31063842
70,21.694286,39.135444,1541032422,22.1,356,32982138
14,21.6739,39.151192,1541032418,19.2,252,37555240
67,21.694522,39.135572,1541032422,19.5,50,41150892
59,21.696002,39.14468,1541032420,26.1,249,39049720
18,21.670332,39.149092,1541032410,0.0,342,30405136
12,21.668196,39.158456,1541032422,16.8,336,33827608
72,21.679024,39.149604,1541032422,0.0,336,4422897
6,21.695776,39.135844,1541032421,25.6,339,15831239
14,21.67381,39.150896,1541032423,26.1,256,37555272
56,21.674708,39.142348,1541032423,14.3,169,42954732
43,21.673024,39.151684,1541032424,24.2,159,26885082
4,21.678252,39.144596,1541032425,23.6,159,40192080
59,21.695878,39.14434,1541032425,28.2,248,39049760
49,21.670256,39.1487,1541032420,0.0,249,31063856
67,21.694572,39.135664,1541032424,18.8,65,41150900
32,21.675358,39.15082,1541032421,20.2,159,41712280
12,21.668388,39.158384,1541032427,15.9,339,33827628
70,21.694482,39.135508,1541032426,19.2,36,32982162
14,21.673742,39.150692,1541032426,27.4,248,37555296
5,21.66589,39.143848,1541032423,0.0,242,22111586
6,21.696088,39.135716,1541032426,26.7,339,15831277
43,21.67273,39.151796,1541032429,25.0,160,26885116
56,21.674564,39.142332,1541032428,10.1,191,42954752
70,21.69458,39.135668,1541032430,17.3,69,32982182
4,21.67797,39.144708,1541032430,23.5,159,40192120
32,21.675128,39.150912,1541032426,19.3,159,41712300
59,21.695736,39.143976,1541032430,30.4,241,39049800
67,21.694684,39.136012,1541032432,16.0,62,41150932
12,21.668562,39.158308,1541032432,15.1,338,33827648
6,21.696408,39.135584,1541032431,27.0,339,15831315
14,21.67362,39.150356,1541032431,25.6,249,37555336
3,0.0,0.0,947835109,0.0,0,3591864
4,21.67769,39.144808,1541032435,22.7,158,40192160
